Migration Data - allbirds (1)
name,scientific name,country,lat,long,date,count,month,year,protocol
Amur Falcon,Falco amurensis,China,43.523191,123.525851,2021-07-21,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,43.523191,123.525851,2021-07-22,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,43.523191,123.525851,2021-07-23,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,40.1385453,116.3111267,2021-07-24,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.1312977,116.3079643,2021-07-25,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,43.523191,123.525851,2021-07-26,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,43.523191,123.525851,2021-07-27,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,43.523191,123.525851,2021-07-28,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,40.849305,108.850842,2021-07-30,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,41.521506,113.273938,2021-08-02,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,43.523191,123.525851,2021-08-03,1,,2021,Stationary
Amur Falcon,Falco amurensis,Mongolia,45.2580929,113.9938831,2021-08-04,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,36.6742,112.3559,2021-08-05,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,41.8212491,123.5973555,2021-08-06,1,,2021,Traveling
Amur Falcon,Falco amurensis,Mongolia,48.28002,110.49201,2021-08-07,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,43.523191,123.525851,2021-08-08,1,,2021,Stationary
Amur Falcon,Falco amurensis,Mongolia,45.2580929,113.9938831,2021-08-11,1,,2021,Stationary
Amur Falcon,Falco amurensis,Mongolia,47.8865443,106.868206,2021-08-12,1,,2021,Stationary
Amur Falcon,Falco amurensis,Mongolia,47.8849661,106.8601513,2021-08-13,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.4095749,115.8468175,2021-08-17,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.049234,115.5004263,2021-08-18,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.1312977,116.3079643,2021-08-24,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.0330693,116.2538481,2021-08-25,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.4101304,116.3130605,2021-08-26,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.0330693,116.2538481,2021-08-27,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,39.8632036,116.2067012,2021-08-28,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.690888,116.547911,2021-08-29,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,40.1312977,116.3079643,2021-08-30,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,39.7236358,116.0233165,2021-09-01,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.0330693,116.2538481,2021-09-02,1,,2021,Historical
Amur Falcon,Falco amurensis,China,40.0202267,116.6476135,2021-09-03,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.1312977,116.3079643,2021-09-05,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,31.406826,120.23828,2021-09-06,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.395457,115.8293724,2021-09-07,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,39.9893507,116.1433507,2021-09-08,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.1312977,116.3079643,2021-09-09,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.395457,115.8293724,2021-09-10,1,,2021,Historical
Amur Falcon,Falco amurensis,China,40.1312977,116.3079643,2021-09-11,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,39.993323,116.147068,2021-09-12,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.1949064,116.2570628,2021-09-13,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,39.9893507,116.1433507,2021-09-14,1,,2021,Stationary
Amur Falcon,Falco amurensis,Mongolia,48.28002,110.49201,2021-09-16,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,45.0114213,122.0009112,2021-09-17,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.2605578,116.2608433,2021-09-18,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.8827016,121.2651164,2021-09-19,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.0330693,116.2538481,2021-09-20,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,40.0330693,116.2538481,2021-09-21,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,40.0330693,116.2538481,2021-09-22,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,40.1312977,116.3079643,2021-09-23,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.0202267,116.6476135,2021-09-24,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,39.939495,116.643024,2021-09-25,1,,2021,Traveling
Amur Falcon,Falco amurensis,South Korea,37.947327,124.6648052,2021-09-26,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.0330693,116.2538481,2021-09-27,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,40.0800771,116.38726,2021-09-28,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.0330693,116.2538481,2021-09-29,1,,2021,Traveling
Amur Falcon,Falco amurensis,South Korea,37.755967,126.692555,2021-09-30,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.0800771,116.38726,2021-10-01,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,39.899127,119.436111,2021-10-02,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,38.7886306,117.4185627,2021-10-03,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,39.939495,116.643024,2021-10-04,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,38.7886306,117.4185627,2021-10-05,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,39.9893507,116.1433507,2021-10-06,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.0330693,116.2538481,2021-10-07,1,,2021,Traveling
Amur Falcon,Falco amurensis,Bangladesh,23.822538,90.347979,2021-10-08,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,32.528747,121.137521,2021-10-09,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.0330693,116.2538481,2021-10-10,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,32.8754268,120.9679583,2021-10-11,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,40.395457,115.8293724,2021-10-12,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,38.728242,121.1410046,2021-10-13,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,39.9893507,116.1433507,2021-10-14,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,40.0330693,116.2538481,2021-10-15,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,40.0330693,116.2538481,2021-10-16,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,38.728242,121.1410046,2021-10-17,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,38.728242,121.1410046,2021-10-18,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,30.3653797,120.1890909,2021-10-19,1,,2021,Historical
Amur Falcon,Falco amurensis,China,21.4510116,109.0561295,2021-10-20,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,30.3441023,119.9285817,2021-10-21,1,,2021,Traveling
Amur Falcon,Falco amurensis,Bangladesh,24.1256543,91.4461076,2021-10-22,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,32.479392,121.188223,2021-10-23,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,39.0229205,117.1514151,2021-10-24,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,30.2594898,119.9148274,2021-10-25,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,30.0511052,121.4964994,2021-10-26,1,,2021,Historical
Amur Falcon,Falco amurensis,China,28.3736194,119.8175788,2021-10-27,1,,2021,Historical
Amur Falcon,Falco amurensis,China,27.6213487,120.6591003,2021-10-28,1,,2021,Historical
Amur Falcon,Falco amurensis,China,27.4655583,121.0777493,2021-10-29,1,,2021,Historical
Amur Falcon,Falco amurensis,United Arab Emirates,24.703095,54.960793,2021-10-30,1,,2021,Incidental
Amur Falcon,Falco amurensis,China,32.4974827,119.4921696,2021-10-31,1,,2021,Traveling
Amur Falcon,Falco amurensis,Hong Kong,22.4699271,114.0191192,2021-11-01,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,23.8890056,106.622014,2021-11-02,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,23.888164,106.619123,2021-11-03,1,,2021,Stationary
Amur Falcon,Falco amurensis,China,31.411886,120.216355,2021-11-04,1,,2021,Traveling
Amur Falcon,Falco amurensis,Hong Kong,22.4940171,114.0403926,2021-11-05,1,,2021,Area
Amur Falcon,Falco amurensis,Hong Kong,22.4941803,114.0365517,2021-11-06,1,,2021,Traveling
Amur Falcon,Falco amurensis,United Arab Emirates,24.703095,54.960793,2021-11-07,1,,2021,Traveling
Amur Falcon,Falco amurensis,Hong Kong,22.483079,114.001424,2021-11-08,1,,2021,Traveling
Amur Falcon,Falco amurensis,Hong Kong,22.2774215,114.1217065,2021-11-09,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,23.6575452,93.2782215,2021-11-10,1,,2021,Traveling
Amur Falcon,Falco amurensis,Bangladesh,24.5088538,91.6738362,2021-11-11,1,,2021,Traveling
Amur Falcon,Falco amurensis,United Arab Emirates,24.722978,54.981797,2021-11-12,1,,2021,Traveling
Amur Falcon,Falco amurensis,Hong Kong,22.2199459,113.9180629,2021-11-13,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,30.53043,119.4575897,2021-11-14,1,,2021,Historical
Amur Falcon,Falco amurensis,Bangladesh,21.415737,91.985996,2021-11-15,1,,2021,Stationary
Amur Falcon,Falco amurensis,Botswana,-17.9513083,24.6733888,2021-11-16,1,,2021,Traveling
Amur Falcon,Falco amurensis,Bangladesh,21.343557,92.031253,2021-11-17,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,13.484301,74.728191,2021-11-18,1,,2021,Traveling
Amur Falcon,Falco amurensis,Botswana,-19.7420422,26.0799758,2021-11-19,1,,2021,Incidental
Amur Falcon,Falco amurensis,India,25.4887975,92.6956883,2021-11-20,1,,2021,Stationary
Amur Falcon,Falco amurensis,Hong Kong,22.4941803,114.0365517,2021-11-21,1,,2021,Traveling
Amur Falcon,Falco amurensis,United Arab Emirates,24.722978,54.981797,2021-11-22,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,19.3555464,72.7848208,2021-11-23,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,19.3555464,72.7848208,2021-11-24,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,19.1626772,72.8919911,2021-11-25,1,,2021,Traveling
Amur Falcon,Falco amurensis,Bangladesh,22.2985071,89.6149313,2021-11-26,1,,2021,Traveling
Amur Falcon,Falco amurensis,Botswana,-24.6701233,25.3296424,2021-11-27,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,17.9280055,83.3761389,2021-11-28,1,,2021,Traveling
Amur Falcon,Falco amurensis,Maldives,4.7359159,73.4997747,2021-11-29,1,,2021,Traveling
Amur Falcon,Falco amurensis,Sri Lanka,6.188598,81.2200356,2021-11-30,1,,2021,Traveling
Amur Falcon,Falco amurensis,Kenya,-2.9069493,38.0602992,2021-12-01,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,19.1068084,72.8490755,2021-12-02,1,,2021,Stationary
Amur Falcon,Falco amurensis,India,19.460458,72.793235,2021-12-03,1,,2021,Traveling
Amur Falcon,Falco amurensis,Bangladesh,22.062735,91.0295088,2021-12-04,1,,2021,Incidental
Amur Falcon,Falco amurensis,India,21.897102,72.112766,2021-12-05,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,22.039748,72.05112,2021-12-06,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,12.2507839,76.5979081,2021-12-07,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,13.1486506,77.4879026,2021-12-08,1,,2021,Traveling
Amur Falcon,Falco amurensis,Botswana,-18.1234969,25.365236,2021-12-09,1,,2021,Stationary
Amur Falcon,Falco amurensis,United Arab Emirates,24.722978,54.981797,2021-12-10,1,,2021,Incidental
Amur Falcon,Falco amurensis,Botswana,-17.9205961,24.9853992,2021-12-11,1,,2021,Traveling
Amur Falcon,Falco amurensis,Bangladesh,21.8544886,89.7702312,2021-12-12,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,22.0399211,72.0382118,2021-12-13,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,15.2983633,74.0043783,2021-12-14,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,12.6156307,92.9507303,2021-12-15,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,22.0399211,72.0382118,2021-12-16,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,15.5560716,73.8356781,2021-12-17,1,,2021,Stationary
Amur Falcon,Falco amurensis,India,22.0524051,72.0283584,2021-12-18,1,,2021,Traveling
Amur Falcon,Falco amurensis,Botswana,-22.2129448,29.1362163,2021-12-19,1,,2021,Historical
Amur Falcon,Falco amurensis,Bangladesh,23.822538,90.347979,2021-12-20,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,10.1432686,76.700058,2021-12-21,1,,2021,Incidental
Amur Falcon,Falco amurensis,India,10.5106404,76.0367203,2021-12-22,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,22.0524051,72.0283584,2021-12-23,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,19.4077092,72.8184986,2021-12-24,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,19.4077092,72.8184986,2021-12-25,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,19.460458,72.793235,2021-12-26,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,19.4077092,72.8184986,2021-12-27,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,15.5548123,73.7536669,2021-12-28,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,19.3948934,72.8183054,2021-12-29,1,,2021,Traveling
Amur Falcon,Falco amurensis,China,18.5323903,108.7142592,2021-12-30,1,,2021,Traveling
Amur Falcon,Falco amurensis,Botswana,-21.400051,23.234638,2021-12-31,1,,2021,Traveling
Amur Falcon,Falco amurensis,India,12.3489824,75.0896195,2022-01-01,1,,2022,Traveling
Amur Falcon,Falco amurensis,India,22.0399211,72.0382118,2022-01-02,1,,2022,Traveling
Amur Falcon,Falco amurensis,India,19.4025503,72.812517,2022-01-03,1,,2022,Traveling
Amur Falcon,Falco amurensis,DR Congo,-10.5510943,27.7916514,2022-01-04,1,,2022,Traveling
Amur Falcon,Falco amurensis,India,18.7382206,73.4019505,2022-01-05,1,,2022,Traveling
Amur Falcon,Falco amurensis,Sri Lanka,5.97763,80.5309648,2022-01-06,1,,2022,Traveling
Amur Falcon,Falco amurensis,India,19.4077092,72.8184986,2022-01-07,1,,2022,Traveling
Amur Falcon,Falco amurensis,India,19.4077092,72.8184986,2022-01-08,1,,2022,Traveling
Amur Falcon,Falco amurensis,India,8.4481767,76.9793129,2022-01-09,1,,2022,Stationary
Amur Falcon,Falco amurensis,India,18.7689283,73.4205472,2022-01-10,1,,2022,Incidental
Amur Falcon,Falco amurensis,South Africa,-26.5119322,28.2099123,2022-01-11,1,,2022,Historical
Amur Falcon,Falco amurensis,South Africa,-25.6879828,30.2127886,2022-01-12,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-32.6779125,28.3779458,2022-01-13,1,,2022,Traveling
Amur Falcon,Falco amurensis,India,19.460458,72.793235,2022-01-14,1,,2022,Traveling
Amur Falcon,Falco amurensis,India,19.4024406,72.8133799,2022-01-15,1,,2022,Traveling
Amur Falcon,Falco amurensis,India,12.1711678,76.7539644,2022-01-16,1,,2022,Incidental
Amur Falcon,Falco amurensis,India,8.4481767,76.9793129,2022-01-17,1,,2022,Traveling
Amur Falcon,Falco amurensis,India,8.4481767,76.9793129,2022-01-18,1,,2022,Traveling
Amur Falcon,Falco amurensis,India,19.460458,72.793235,2022-01-19,1,,2022,Traveling
Amur Falcon,Falco amurensis,Botswana,-18.2154454,23.4128118,2022-01-20,1,,2022,Incidental
Amur Falcon,Falco amurensis,South Africa,-27.3767804,29.0171098,2022-01-21,1,,2022,Traveling
Amur Falcon,Falco amurensis,India,18.7448255,73.3904445,2022-01-22,1,,2022,Traveling
Amur Falcon,Falco amurensis,India,18.7448255,73.3904445,2022-01-23,1,,2022,Traveling
Amur Falcon,Falco amurensis,Oman,18.2514019,53.6494803,2022-01-24,1,,2022,Incidental
Amur Falcon,Falco amurensis,India,18.7371673,73.3963947,2022-01-25,1,,2022,Stationary
Amur Falcon,Falco amurensis,India,18.7448255,73.3904445,2022-01-26,1,,2022,Traveling
Amur Falcon,Falco amurensis,Sri Lanka,6.8017992,80.8074045,2022-01-27,1,,2022,Incidental
Amur Falcon,Falco amurensis,India,18.7448255,73.3904445,2022-01-28,1,,2022,Traveling
Amur Falcon,Falco amurensis,India,8.4464376,76.9815552,2022-01-29,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-33.6424633,26.489945,2022-01-30,1,,2022,Incidental
Amur Falcon,Falco amurensis,South Africa,-26.9624404,29.2478068,2022-01-31,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-27.313594,30.131722,2022-02-01,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-26.1022767,27.8363031,2022-02-02,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-27.3327351,30.1244259,2022-02-03,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-31.3269284,29.9241657,2022-02-04,1,,2022,Stationary
Amur Falcon,Falco amurensis,South Africa,-32.4940071,27.6620208,2022-02-05,1,,2022,Traveling
Amur Falcon,Falco amurensis,Botswana,-20.3806762,26.232605,2022-02-06,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-28.8240957,24.8207116,2022-02-07,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-26.975328,28.052609,2022-02-08,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-27.289149,30.118309,2022-02-09,1,,2022,Incidental
Amur Falcon,Falco amurensis,Sri Lanka,6.2132008,80.9120521,2022-02-10,1,,2022,Incidental
Amur Falcon,Falco amurensis,South Africa,-25.166635,28.167078,2022-02-11,1,,2022,Traveling
Amur Falcon,Falco amurensis,Botswana,-20.945733,23.342735,2022-02-12,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-26.3509596,28.5112381,2022-02-13,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-28.8240957,24.8207116,2022-02-14,1,,2022,Traveling
Amur Falcon,Falco amurensis,Botswana,-22.1160256,29.0901383,2022-02-15,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-22.6922695,31.0168505,2022-02-16,1,,2022,Traveling
Amur Falcon,Falco amurensis,Botswana,-17.8058659,25.1470184,2022-02-17,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-31.4555037,27.2799896,2022-02-18,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-28.1576091,26.952168,2022-02-19,1,,2022,Traveling
Amur Falcon,Falco amurensis,Namibia,-17.8072735,25.1395941,2022-02-20,1,,2022,Traveling
Amur Falcon,Falco amurensis,Namibia,-17.830544,25.006733,2022-02-21,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-27.2936296,30.0427639,2022-02-22,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-28.6361824,28.9610211,2022-02-23,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-26.1022767,27.8363031,2022-02-24,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-25.8891874,28.2870483,2022-02-25,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-33.67747,25.80454,2022-02-26,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-33.67747,25.80454,2022-02-27,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-26.620455,30.320181,2022-02-28,1,,2022,Stationary
Amur Falcon,Falco amurensis,Tanzania,-3.3416384,36.6026688,2022-03-01,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-25.1213517,31.9169998,2022-03-02,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-25.9495729,29.8137812,2022-03-03,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-32.240556,25.446111,2022-03-04,1,,2022,Incidental
Amur Falcon,Falco amurensis,Botswana,-17.838605,25.013569,2022-03-05,1,,2022,Traveling
Amur Falcon,Falco amurensis,Tanzania,-7.445681,35.234867,2022-03-06,1,,2022,Incidental
Amur Falcon,Falco amurensis,South Africa,-23.1089441,31.4355969,2022-03-07,1,,2022,Traveling
Amur Falcon,Falco amurensis,Tanzania,-3.3419383,36.608634,2022-03-08,1,,2022,Incidental
Amur Falcon,Falco amurensis,South Africa,-31.4907488,24.9945831,2022-03-09,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-22.6625924,30.9776688,2022-03-10,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-25.1754809,28.2483461,2022-03-11,1,,2022,Historical
Amur Falcon,Falco amurensis,Malawi,-13.9452766,33.8477531,2022-03-12,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-29.396932,29.740856,2022-03-13,1,,2022,Incidental
Amur Falcon,Falco amurensis,South Africa,-24.3942408,31.7773533,2022-03-14,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-25.1903404,28.2752895,2022-03-15,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-25.1615642,28.1853814,2022-03-16,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-25.8828727,28.2597555,2022-03-17,1,,2022,Traveling
Amur Falcon,Falco amurensis,Kenya,-3.3835342,37.7686708,2022-03-18,1,,2022,Traveling
Amur Falcon,Falco amurensis,Zambia,-16.2792226,27.4788906,2022-03-19,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-26.3955006,28.3807324,2022-03-20,1,,2022,Historical
Amur Falcon,Falco amurensis,South Africa,-28.2713,29.1286,2022-03-21,1,,2022,Traveling
Amur Falcon,Falco amurensis,Mozambique,-25.735,32.723,2022-03-24,1,,2022,Traveling
Amur Falcon,Falco amurensis,Kenya,-3.5480211,38.2175445,2022-03-25,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-28.3510672,29.2792801,2022-03-26,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-26.3580307,28.1263235,2022-03-27,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-22.357453,31.172005,2022-03-28,1,,2022,Traveling
Amur Falcon,Falco amurensis,South Africa,-22.406809,31.219605,2022-03-29,1,,2022,Traveling
Amur Falcon,Falco amurensis,Kenya,-3.3789816,38.9615053,2022-03-30,1,,2022,Traveling
Amur Falcon,Falco amurensis,India,19.2371845,72.963905,2022-03-31,1,,2022,Traveling
Amur Falcon,Falco amurensis,Eswatini,-26.2579354,31.8763161,2022-04-01,1,,2022,Historical
Amur Falcon,Falco amurensis,Kenya,-1.3418337,36.7162335,2022-04-03,1,,2022,Traveling
Amur Falcon,Falco amurensis,Kenya,-1.5701826,35.5623925,2022-04-08,1,,2022,Incidental
Amur Falcon,Falco amurensis,India,21.0867005,71.8572297,2022-04-09,1,,2022,Stationary
Amur Falcon,Falco amurensis,Kenya,-3.3392392,37.7077389,2022-04-10,1,,2022,Stationary
Amur Falcon,Falco amurensis,Kenya,-2.9445842,39.8230322,2022-04-11,1,,2022,Area
Amur Falcon,Falco amurensis,Kenya,0.5688421,37.6124668,2022-04-12,1,,2022,Traveling
Amur Falcon,Falco amurensis,Kenya,-1.536,35.215,2022-04-13,1,,2022,Traveling
Amur Falcon,Falco amurensis,Bangladesh,22.7021566,91.6811619,2022-04-15,1,,2022,Traveling
Amur Falcon,Falco amurensis,India,21.7032639,72.2242925,2022-04-18,1,,2022,Stationary
Amur Falcon,Falco amurensis,India,21.0867005,71.8572297,2022-04-20,1,,2022,Stationary
Amur Falcon,Falco amurensis,India,21.0867005,71.8572297,2022-04-21,1,,2022,Stationary
Amur Falcon,Falco amurensis,India,21.0867005,71.8572297,2022-04-22,1,,2022,Stationary
Amur Falcon,Falco amurensis,India,21.0867005,71.8572297,2022-04-23,1,,2022,Stationary
Amur Falcon,Falco amurensis,India,21.0867005,71.8572297,2022-04-24,1,,2022,Stationary
Amur Falcon,Falco amurensis,China,40.0800771,116.38726,2022-04-26,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,39.939495,116.643024,2022-04-27,1,,2022,Traveling
Amur Falcon,Falco amurensis,India,21.0867005,71.8572297,2022-04-28,1,,2022,Stationary
Amur Falcon,Falco amurensis,China,40.0330693,116.2538481,2022-04-29,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,28.3116077,119.7570623,2022-04-30,1,,2022,Historical
Amur Falcon,Falco amurensis,Bangladesh,23.790886,90.350941,2022-05-01,1,,2022,Historical
Amur Falcon,Falco amurensis,China,40.4095749,115.8468175,2022-05-02,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,40.395457,115.8293724,2022-05-03,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,40.1312977,116.3079643,2022-05-04,1,,2022,Traveling
Amur Falcon,Falco amurensis,Bangladesh,22.7982564,89.6461415,2022-05-05,1,,2022,Traveling
Amur Falcon,Falco amurensis,Bangladesh,22.4736156,89.5983713,2022-05-06,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,40.0330693,116.2538481,2022-05-07,1,,2022,Historical
Amur Falcon,Falco amurensis,Bangladesh,23.7893359,89.8103987,2022-05-08,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,40.007867,116.3006421,2022-05-09,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,40.1312977,116.3079643,2022-05-10,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,39.9933639,116.3101959,2022-05-11,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,40.0800771,116.38726,2022-05-12,1,,2022,Traveling
Amur Falcon,Falco amurensis,Bangladesh,23.661403,90.406643,2022-05-13,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,39.8290142,116.217075,2022-05-14,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,40.0800771,116.38726,2022-05-15,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,40.0330693,116.2538481,2022-05-16,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,39.8799019,116.4105835,2022-05-17,1,,2022,Stationary
Amur Falcon,Falco amurensis,China,39.99869,116.2068558,2022-05-18,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,39.8290142,116.217075,2022-05-19,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,39.8290142,116.217075,2022-05-20,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,39.8989551,116.7827997,2022-05-21,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,40.1312977,116.3079643,2022-05-22,1,,2022,Traveling
Amur Falcon,Falco amurensis,Mongolia,47.6446281,108.3338102,2022-05-23,1,,2022,Stationary
Amur Falcon,Falco amurensis,South Korea,37.2232655,126.1196865,2022-05-24,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,40.270041,116.797213,2022-05-25,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,40.020227,116.647614,2022-05-26,1,,2022,Traveling
Amur Falcon,Falco amurensis,China,39.99869,116.2068558,2022-05-27,1,,2022,Traveling
